Cuisine,ReviewCount,Rating,RestaurantID
mexican,353,3.5,ojeMH0rbOOMx9ajChbVkJQ
mexican,159,4,kawmpvfSzhDAy9pk8n3MxQ
mexican,160,4,XDl93co2VJznxglYcoQvmA
mexican,134,4,jQjQHNAM8xXB73kFkfg9kA
mexican,393,3.5,bHJWjEg_sGjrlSHIOX6Mqg
mexican,285,3.5,4IE9hPuy5QIWVdaETUEG_Q
mexican,338,3.5,bCCW3DOK5vDR6x4qb2YzFw
mexican,331,3.5,7I-4qCgJq3n0yan1ChE-ew
mexican,202,4,zupIzmhdcH0U6vJQQxDBiQ
mexican,537,3.5,VIIfYEzIppjps0K_J_8zLg
mexican,266,4,_PWUuHHqyfJBrTROPR72Fw
mexican,89,4.5,9MWmRzKbw6-OR8O1fYa2fw
mexican,573,3.5,8WSRmH4rsSRJN1jN0qmT_A
mexican,159,4,V9jFJfuK3FzWCJGoY15EgQ
mexican,330,4,UH_aksIxzGPPyhWZJbTP7A
mexican,416,3.5,DyraY-I4fsow50n9MNbwnQ
mexican,329,3.5,0o0s6bUIuy0LTGNR3xYzzw
mexican,263,4,ci0-GO_iMb0NdTCUYWjocQ
mexican,165,4,Lq9HxEUrkceCUDut00qlHQ
mexican,483,4,9aJ1MVTthZw3QjqoG7mPjg
mexican,223,4.5,fjE_lpKblhrN_48X2ca-7w
mexican,441,4,PAJdNrD4HFBN16OAFeDx4A
mexican,667,3.5,1m6viubAWUgsTgguIrJT6A
mexican,562,4,36Hruo3o2JE6Q2Wdnhy0wA
mexican,517,4,54hPnm8Z4rJST1CZWaOznw
mexican,1365,3,hGWYNCUmDLk_H_Mu3oV9HA
mexican,655,3.5,5Ota_iMwlPLPrap-KfQrgw
mexican,953,3.5,okNIE5TrZVy43GI0A3aUIw
mexican,682,4,Drb6I9masZDvxQUVcqE2ww
mexican,516,4,SPvW-SV2Ed7z8k-QXDUIDg
mexican,1024,3.5,M1YYZ9cTVuMXLji_XF6rzg
mexican,633,4,xemN4tP9RlK5c-yUT-M71Q
mexican,155,4.5,QJ1o9d1PVEE676rbzRUNjA
mexican,259,4,-kVueEw_fyO1Q2Gkmj6Few
mexican,338,4,7KO4zcBtc2-2M5kJLfl0kw
mexican,531,4,oSFL1AVZYouS4YrDjoLyLA
mexican,405,4,0W0m68TNPbodGCA3PhIB4w
mexican,433,4,iUOijKvgnv_4Iu758CqlOg
mexican,880,3.5,R5jpETY0OshPn-AeJjs0fA
mexican,365,4,Yilk_Ucz4L6w9EmvAS2gHg
mexican,747,3.5,TgoYhgbPCYhLBNtpue3QHg
mexican,280,4,UmY9dyGOclJ0tGbn1IozlA
mexican,173,4.5,vpWPgusmUD0cYNKf0uEQIw
mexican,302,4,ue-iu3tMiHAv7JR0YuhOww
mexican,612,3.5,5LO5C4doYF_UP2OB29zYMg
mexican,208,4.5,u9xVzV1OZC5pwtUgaHLM-A
mexican,249,4,pG-IkylRFOb-HlaD8NwvvQ
mexican,1450,4,Wm6vj0ekRAzZnaeaBEkOag
mexican,365,4,zRLNm8U-KGMeotCaE5Xaww
mexican,229,4,t5bLApk2dbQPJiLuzfy5tg
mexican,654,3.5,1nR3kKOs938gcgnw6p5wjg
mexican,630,3.5,3DNtS1_3gobrYQBAwDx4DA
mexican,496,3.5,zjnnccSIpMdx5fN-MxAr_w
mexican,619,3.5,frWu5KfSULdCHd0GmA-ytw
mexican,512,3.5,EHUNrnIgnhwTnpOm3gEESg
mexican,479,3.5,ub2VfE7SRLJABAClzGZp3A
mexican,338,4,qtxoNOoblhVfN8dZUGboGw
mexican,684,3.5,x9wa2M7gvf32swUSBP3uXA
mexican,388,4,7bD22UAtH56ikWYslOSIQg
mexican,412,4,ihzI-4yGesoQuAoIocao8g
mexican,334,4,kn9rgR4KlvyTTi-s76OIaQ
mexican,498,3.5,o-KRgyTJoM4EM-K-rwe86w
mexican,251,4,VsqHs36uLxhqmjo60r1aJA
mexican,278,4,hAqVb9_eVaijpAJknfhZug
mexican,1078,3,0u411BT5S3hGdnjkQ3eLOA
mexican,479,3.5,cBxEb4Z363zhjn5PHys5jA
mexican,486,3.5,rbAxZRKdMoMxeonDTmooFg
mexican,687,3.5,DTKKEogIt2wQm4UULYVGug
mexican,372,4,BdHWUmVFuo1R8Lctv4K1Ow
mexican,407,3,wtQHeGI3L04xCJ5jODsRlg
mexican,295,3.5,qHbQ2V9K_GJqLaOaielk_Q
mexican,228,3.5,SXWnyFNLCehVlJPRxk7gAg
mexican,194,4,KyOtOluTH8c8SICpf85thg
mexican,76,4.5,tK_4ECZ0EPIhW8588hfn5g
mexican,132,4,bRzE-FnE1QgbUb-3cosoUA
mexican,358,3,hrswGldQVdR9OJRtqp0TxA
mexican,164,4,WyiTT3VHjzowMnOnUpZ7TQ
mexican,378,3.5,t86q8MbsrW8pB8bmfwPWTw
mexican,479,3,OoFr5pilPnfIhH5Uvj7aAw
mexican,243,3.5,xBx9GgsH2Npbcp7foPobQA
mexican,82,4,L5eqJRy8Yx_4El6rUxWmBw
mexican,156,4,XO6IbZn2oxonPrfcXHK4HA
mexican,179,4,Y6FMtiM2Q3CwcuxI0E4USQ
mexican,91,4.5,znlol6dCKwjoXpZZwV_ZOg
mexican,373,3.5,B6bEkY9sJ_GU2pD2Rwb4gg
mexican,476,3,LyCE268_fz_MAZieFZY1lA
mexican,166,4,4YeKYQoZHCx2xkbjmNhMbA
mexican,280,3.5,xGoSAOhQBNdJMJmPn7CMDQ
mexican,216,3.5,hyKnC3_a86vaY2iZUkygWw
mexican,126,4,vIDX92ttk7H-266e1Qo7RA
mexican,83,4.5,8gmRUYZIcfmWl0pFB60tpA
mexican,86,4.5,veeKjzzHsO9e4wKLxpuhtQ
mexican,624,3,zxMoUHqFiI3rKoKdY8SFwg
mexican,80,4.5,7Er3ykMx3xUzw_kAyoyz4w
mexican,138,4,njV8tFM7PivgDhWng_Lb6g
mexican,189,3.5,vFS4XkHymNm0agxIVf2mhw
mexican,134,4,9ijkw9x8oSSSnsUo5uR4Xw
mexican,108,4,iXtZQ7twXQiv7j2ZdxZqUg
mexican,175,3.5,17F3KNRiGTPdDonxCEL5-Q
mexican,126,4,Guy0Mow5rqt4a3RDMRTY5g
mexican,213,4.5,rHp_v8fU82U93hYPj3L_3A
mexican,287,3.5,KtzxoHCm9N9QJi31TNjbhw
mexican,164,3.5,FjeUodgFr0KCWJ1ylvGjdQ
mexican,150,4,hKkPlYmHoS9Nb_UbGGqx8A
mexican,156,3.5,gLar0VXuQDv9MKGU_ooqGg
mexican,227,3.5,ZIfh0Vv86ktGZDdM3YME-w
mexican,63,4.5,PqqnNrUtU7XTKQvUM4cyqQ
mexican,202,3.5,WE064Ln20S4MQVT1hETCCw
mexican,73,4.5,CfOBb6NU2awo8xclJpKU3g
mexican,99,4,mY_dEQM9poopjV0y4Hvnww
mexican,149,3.5,FkA9aoMhWO4XKFMTuTnl4Q
mexican,502,3,2WjCRp9PwNzM-6HrY1V2Gw
mexican,129,4,dh3px6yeYcUUN_WkzXxj7Q
mexican,355,3,UBqLK5kg0kT72CIaBYa5Zg
mexican,287,4.5,SUVMcqAwPHhcRMtfv_djRQ
mexican,204,4,6rM-N1SBbKPC7DWZNg5awQ
mexican,384,3.5,JYXDcwqsWp3d5tifAwgQ5Q
mexican,459,3.5,rWhN2fYnfgJctQbuFPSbdQ
mexican,222,4,phfxciZ6-Hch_HbW_tvm_A
mexican,245,4,iPc-zPgcpgeSo76xl5Jbpw
mexican,393,3.5,mVaslo987DCd3YC_0FtWxA
mexican,161,4,cQWUPxESnMx69dshABS_rg
mexican,165,4,TJCyocLYrUBfbf8r0DaBXw
mexican,147,4,1vkYZbdwMpqteI8x_sS68g
mexican,340,3.5,2iwT3iutZvmqzmu7oOkWFw
mexican,207,4,1Ylu26XW3F6gSJWdFw6-8g
mexican,258,3.5,v8tuFxvNkKdZytWTn9BhMA
mexican,188,4,X0IWYIpyp-eeD783EqVGWw
mexican,347,3.5,OG_P-C9fK_0Y-YYwwKfxBA
mexican,332,3.5,t9JRIzyQoJU29WeVBLU7Lw
mexican,226,4,pOgAM5F7zTAW7Y_sCjycWQ
mexican,112,4.5,_5G0SOM1ogWTsSmPBGRfzA
mexican,352,3.5,uipFunIVqRWwopfEvrscyQ
mexican,159,4,uVfOB37NyYEGRs5FITM-nQ
mexican,419,3.5,bbb6QZReetkrrubqGWJokQ
mexican,325,3.5,PsYY7NHs5cFEI5hW5IZUlg
mexican,170,4,mfJaJSspapkcL2MIsNuUjw
mexican,240,3.5,FavssEgZjXFi2unEXePkVQ
mexican,237,4,E_XstVPsYMbU4sNTIttarQ
mexican,247,4,tuP7STBjszTvKcQLeFMnkw
mexican,464,3.5,YsDmYRzJo3kiwZvIe1r0Fg
mexican,331,3.5,La78lTOdzTrdFYTGXUp7og
mexican,539,3,zVvEFNvlyBbQ6edjIE2gBg
mexican,323,3.5,J_9-q-WFMWg5swNVzzZ_XA
mexican,348,3.5,VThwGCuC6JVaxAgnmuJDRg
mexican,176,4,yqU1-chsjix3T4EMY2MyxA
mexican,674,3,RyEd54MOTc5OcYtOiDt11g
mexican,284,3.5,ir1jLDagZiMaHo7My4oUDg
mexican,261,3.5,XJ8EaZig8kn5z984eeoCRQ
mexican,208,4,r5NT8-nV4py2c-mppTKucQ
mexican,342,3.5,1UqrqRx_35w87pQeg17Gqg
mexican,257,3.5,IfIyjm4SfORGYPbaAWST3g
mexican,334,3.5,_5BoZ_C5zEl5M_MxT1W39w
mexican,237,3.5,A1tXlvO0BsRhCnujvSuKkA
mexican,129,4,j4QECkHqVZzTfJVdAmy7lw
mexican,97,4.5,Pikhqmsy370W2BXHnNfP0g
mexican,303,3.5,CEUEvlh2jDfGpj-2BuTInA
mexican,76,4.5,DnvW3-wKaY1foT1uBz-aIg
mexican,70,4.5,qLh8nLAg8UZE-5Cn_ctCLw
mexican,78,4.5,zNcDCPiUsE5aT6jyaCVtmA
mexican,96,4.5,yvva7IYpD6J7OfKlCdQrkw
mexican,69,4.5,GNdUcCQH-7pnE2gT8Aq6-w
mexican,375,3.5,cqzTgTxWn-_NJBw6EGPKfw
mexican,92,4,z3TwiFWdJUvY9tW8QMEseQ
mexican,197,3.5,g2uaHoIX1e1Y2E63t6DLrg
mexican,66,4.5,OsnvNfvVnpjnFklon1s-vg
mexican,122,3.5,kdBM_FLfYU92BeiRfeCisw
mexican,69,4,H08vCdbcP3oy0cBEKqM5KQ
mexican,72,4,8ptywurhx5lYbXB0TmjMFQ
mexican,537,2.5,TYVIfbcJ3YT4CP1roKMshg
mexican,93,4,cy0vBvZu2Eb4XtRFCp8Seg
mexican,132,4.5,ipmOYDh9snm3ZUv546MACQ
mexican,116,3.5,qXdxckyNMQ_jFz7ZFvAWXg
mexican,105,3.5,f7-4kTNeYOhZdtJgXlbqBQ
mexican,79,4,MnGdp1pYDP-wK57o2lJcwg
mexican,38,4.5,dKI9VFUjQbiFgIRs00C8qw
mexican,392,2.5,zBORlLYwMqqJ_GOX6K31mw
mexican,129,3.5,R4L19kfjFVoJoiRw_nXmqg
mexican,116,3.5,hGbfDMM2POAevBXe-H3qgg
mexican,41,4.5,_VXlKJEUEoP0wG6ZxruteQ
mexican,39,4.5,m8z1eTTetr-JbSM1HU2t6Q
mexican,67,4,RNYpDA-Dd9HPEPU0Eo7fhw
mexican,116,3.5,UJYLVyqur-3dX9DtUDkzrg
mexican,342,2.5,YjAM0lKyc_ysySljDLfH0Q
mexican,141,3.5,VREXC353INWXdSyTYvt8Lg
mexican,45,4.5,jy6AHLVJ7cVJZ4Fl_ds3Qg
mexican,54,4.5,hOLv0a65RSb5QvFd0FrYjw
mexican,32,4.5,lKn-9P_F6cIwT0uL3xDnbw
mexican,126,3.5,v7hwkFxrz2pORrT9Fiiovw
mexican,172,3,tKpTRuNe7JJD6IYFPVCXNg
mexican,59,4,tvqtAjAyc7dplVVwhw3VZQ
mexican,127,3.5,9vISn2VuyhBgB3C1I6pyvw
mexican,46,4,Xod3ODMcVvAgZR_tS8LJVw
mexican,190,3,xIi-TO8iDQCy1ZSHe11_Zw
mexican,35,4.5,a9rBsBs6DFNbsKvAmbq3BA
mexican,77,4,hcI6TVxFyVNEPXg3rF1bQw
mexican,405,3.5,VOAryQk18GIxwErygoranA
mexican,194,3,4Fe6J1brxdVHdhFW1iKUlQ
mexican,43,4.5,DY2wlHlgC5eHITs-d5rT4w
mexican,127,3.5,A8qXfx_LBI6fnOhxDmvIOA
mexican,147,3.5,rkPpLoJKMUTNmd-uyqfq1g
mexican,152,3,v0vKiXBcrTGD3jR-tf8ujA
mexican,189,3,sbdRT4UyIYTFrXfCKraAhQ
mexican,269,4,HOEjrJUwKBxSmQRVSILS8Q
mexican,130,3.5,CDHPw3Jb7iFsNOPIDWNhLg
mexican,187,3,Cn0aZzeIrulN6N4OF7eMdQ
mexican,200,3,22hJnIdH-_UryUCvdjCChg
mexican,186,3,R6cdgEFQwu0vDllP5tEWUQ
mexican,47,4,E4bvZKVGLolSwNBPjw2JMA
mexican,34,4.5,WgAJUrVaMcMtQxsiIc02sQ
mexican,42,4,hLXOnp4TB7M0VllhqeqBJQ
mexican,145,3.5,vN1CYP0WNSPfdmZAstfdOg
mexican,116,3.5,yNDY2nPrmXR0bfUAsIngxA
mexican,86,3.5,Q10FeFs1mtNchv1NbNcsLg
mexican,84,3.5,WZLhPYaYSFy7M_-Jh1VuNw
mexican,32,4,NgkQtIzMjUISyAreyzrtKg
mexican,90,3.5,uLWp1QR_W2WJImMnB706hg
mexican,43,4.5,yk5SQblgPNqVjlhEA_DPaQ
mexican,35,4,J7hRmPAGnOcd2OJsN_eV9g
mexican,45,4,8DvAPUI0qP43rY_CD8YYZQ
mexican,36,3.5,c6aQNxYlU1IeRrgSIZj6iw
mexican,19,4,z8vXi1YUygf80jYHqj8r8A
mexican,21,4.5,01QgNCtuW0rZXlwY8dGCrw
mexican,28,4.5,l0ZOGV9tohkpfHiZ-3XSRg
mexican,68,3.5,DjtjAuN5jWd_ukx0YWUFWw
mexican,117,3,iVjmB-Ei6s5oljif0VQxvQ
mexican,192,2.5,F76RYME8VeIIJDkVCOe0rg
mexican,37,4.5,sBP8072dTkHDHyS8MTaZcQ
mexican,57,3.5,WyeBhonhjnjzzpuPJ1euvw
mexican,35,4,D4tGzWIAM7Z3HNoNxPS2Gw
mexican,101,3,Fj9ZANHw4gVd1W7UljnTFw
mexican,31,4,ueL0t_7Yu_ev2RrWK9dgDA
mexican,36,4,WV4wYPAGb3W69MfBqIZDHg
mexican,91,3.5,q676_lJf_DMZGlDRP-9TPw
mexican,155,3,EU7d7_D9cQuSWL1iFvFz0A
mexican,114,3,QxqN_tZQmkVQ1TjwCpnQUA
mexican,253,4,hmx8vUMYJPTbfgN8c7A5LA
mexican,28,4.5,bx6z2FgYUxElWDvGyeFKiw
mexican,104,3.5,9qOUxAQD6Tasr9TVUlSvdg
mexican,420,2,ETiWBqqeYmr_9U4L5CJaig
mexican,63,3.5,Fp2QuKOu_zCjOxbyCLfnjw
mexican,38,4,GuqvwAFpjjz3m3vicbJBTQ
mexican,89,3,ENkPMKDMz_c308FB9EXF7A
mexican,86,3.5,2ajolU30h6rq66lm-qU1_w
mexican,49,4,AUm7If5Cbvy20AnmyxE-xA
mexican,100,3,0An2LzS7tOExGWTHCHJy8A
mexican,187,3,eTWPn3e-BVBAjXKLDlB84A
mexican,18,4.5,lf1eKRAy_ybZZrnd41x58g
mexican,71,3.5,bVi0Rk_GfkrJJELLXaqEeA
mexican,55,3.5,UXIEHwXDbd5IcTfK-m_P-g
mexican,80,3,kZghUPIaNqRB74JL-lzHhA
mexican,83,3,6k6PRNSLnExNes-iGcu1EA
mexican,61,4,EhJO7B2hzHq8NT8iFKoCwg
mexican,18,4.5,6eihmCzFJvolelWSW7-VPQ
mexican,68,3.5,Ai2mbsb0cYZoMWC3DAAP3Q
mexican,22,4.5,Wlj9n6dT13EwteluUBACXA
mexican,29,4,2h9uosx5vBHWJR23T0PhqA
mexican,55,3.5,PbLGoaIkihF2JPnVRFtxxw
mexican,168,3,LghHcDB42fkYx43rVq-O9w
mexican,70,3.5,QP77bL34-vftZFZZC2N7sQ
mexican,137,3.5,_gwi6OqeNiTmWUBf1lcRGw
mexican,34,4.5,c921DfWPCxG5qJ687TU6Xw
mexican,34,4,9tlYA026rvZ0m6OBUeZX7w
mexican,69,4,U02ibutbgrC3uQzEq4w2ww
mexican,80,3.5,WJIU2Cu6i6-9n-ZUE5rEQA
mexican,100,3.5,X6A6a8hTPd1pZFNZE80TfA
mexican,71,4,EZ-ec_6fXPsZiDshbFMnjA
mexican,156,3,Up5xjxx_K-OEGAneVzE_UA
mexican,65,4,nm7uUS4Qa6xB-VMm1bnbEA
mexican,101,3.5,9zLUJSScvExs91YizSTLRQ
mexican,173,3,HwDu45zV90Wmprn6sPttCQ
mexican,92,4,uwUzZf2IQFVb5puJuNd9rA
mexican,38,4.5,q3SwWmzxZhfbVmid1LRLWg
mexican,92,3.5,mdNall-R8nQb6gYLxWlJMg
mexican,160,4,Jh6bSOaw0ftGh9ONiwr7nA
mexican,140,3.5,E_oFzRY-7j9T04qHkORCsw
mexican,47,4.5,FTze-KoZbdpwIIGzijkeMQ
mexican,21,5,cOUYYcrOeManYPyuun_xVg
mexican,48,4.5,uOaiLIkwFbOOAc0xoW81XA
mexican,271,2.5,sul_ihulQ5VUPNbk9liWqA
mexican,64,3.5,rKhwtWGawgIXnTVW3Nl3YA
mexican,23,4.5,_Pz5L7DGORcaThGB4CWcfg
mexican,81,3.5,hRiemFSaUuTuYexm1dvu0g
mexican,60,4,skN-mgnOezFQr9YNh5G5TQ
mexican,316,3,jgFMmMnwipOBv8jOUQpjRQ
mexican,63,4,mbypsN1lvR1k__cJMkn51w
mexican,31,4.5,9YQAFztjRb1WdEr_kCBVAw
mexican,96,3.5,-KTCCg7rHmnzlfqC6HxvVg
mexican,105,3.5,eZ0J2lwGdOBZHQKTC5hQYQ
mexican,86,3.5,5-PACrYhXSUcji3rX8zu3g
mexican,32,4.5,hR1bG0jgd2_Z9Q5L6siTEw
mexican,48,4,V-yI80ii8Sau_BOQsDhz-A
mexican,71,3.5,xmbBNjDuGEyeQFTkQPHMLQ
mexican,119,3.5,sA1BRfKeVivN63XZDInrRw
mexican,147,3,DhivGpHqgPy1f1gSXhrvPg
mexican,145,3,CVRte0pMwk3Q9QfWsqWGqg
mexican,99,3.5,9CHpio1-VqDD3zqAI93sVA
mexican,39,4,adr4Cg5A0G1cRoVqw72iDA
mexican,106,3.5,KRyzOZnbK-A7NmJM7xn21Q
mexican,101,3,juULANORQ2onWkEvSMjlaw
mexican,34,4,h1PXV90jW1bXIWVlKiF0NQ
mexican,57,4,n-Z4HSwVeiDyA7AotduUNw
mexican,155,3,DmLmy-enZs9wOWhFJF3p5A
mexican,63,4,tCuPhpmf1PaYe5dmwdq8Ew
mexican,50,4,BXtZKlJQ1H5WQf1ewO0HFg
mexican,105,3.5,MEmKGwYjjkoibhNd_Tdtbw
mexican,237,3.5,rPTtQ-FO_F9tMJDl3m50Bg
mexican,116,3.5,xN4yKQMzo3PIoQlFamUOLQ
mexican,155,3.5,JD5KWviP-TRkTYEvOO12kQ
mexican,28,5,jF9hIgD5MvZBXyKvztUtSA
mexican,144,3.5,4sHkiQ0qURBjL_gVLQbGPw
mexican,91,4,u1KX3yw6L7pg1rbFl_Sx3Q
mexican,212,4.5,6Pa3-9piblDJu0l8u84Jhg
mexican,55,4.5,98Bm2w9RzNJQZo4U3jSgQQ
mexican,158,3.5,xWLSJOiN1mMRHmBmHyjAfw
mexican,69,4,6Dyvbe04UjeNTh7YbykZ8w
mexican,72,4,-Qn5nXGhxWHNePA0dYmPSg
mexican,99,4,HfVMTVjgxumjFpUF_T8mqg
mexican,306,3,foAYWheDCF9wUyKPuOGYow
mexican,64,4,Z3wa8EmAr0yfihPZZMLE_A
mexican,218,4,4c4Uwb5yUqXJ-inkcDinIg
mexican,140,4.5,NKDLr_aBy5WRX8-JR_SGyQ
mexican,62,4.5,DGa4PysLx10aRnXqRQ4Cng
mexican,109,4,tdDBpCB-xA9NqR9dxc6OxQ
mexican,154,3.5,oZ9cRTtb0dqDT_KcMdMvoQ
mexican,96,4,yGQT6OZ-nNIhTKj32wRlmA
mexican,223,3,j9tAoiEsgSS85QV04pY3lQ
mexican,69,4,z_emTJ2d3kDEe8mz3w-KNw
mexican,94,4,NXjCypQNl7tBrdR3gkFqdg
mexican,126,3.5,q6EbiaYxlQeWm_5J3EHAdg
mexican,163,3.5,vpQuweZbx__MNXqVa9pt8Q
mexican,239,3.5,D7w3Nk3H0oDYZSIAaRgYRA
mexican,203,3.5,XYyIWs-3J4bZRZDfcsMquQ
mexican,57,4,yl214H_cUd1intjVAeE1Mw
mexican,60,4,7CfaiHE11MO2zAiu3w6bsw
mexican,36,4,rNldYbdOcJRGmLgD29ZELA
mexican,108,3.5,2qFVu5LfZ3Zxc9rHH5o5cA
mexican,254,3,UAEQ0J9QmAJWv3vL5HEmeg
mexican,98,3.5,8CTaeOtqr461Ah5yWcnCPw
mexican,145,3.5,Ahx8GsuAGUl8TgqCWP7uXw
mexican,281,4,H-EZ1g_3M8oNHctGjnddwQ
mexican,48,4,FXgSgiLg6xgOO8zrG51mzg
mexican,32,4.5,0Nu2kmbWnfP7GD-NZ5h3fw
mexican,244,3,fTyE8UGWb_4Q05fd_H6YPg
mexican,147,3.5,kwknIGiHza2sjdt-bwPGwQ
mexican,142,3.5,BjJKFJkC3V9vXgr30GL3vw
mexican,163,3.5,zOvh6sF_85dyfy84PKmB-g
mexican,283,3,9OUXhF3r1CVF8jahUanMbg
mexican,82,4,EycuZuG4mSMdVcweEwC1IQ
mexican,66,4,keOMomcnyrJEQvFtfEYadg
mexican,84,4,m3C3d47Bh4NJHGXvT6Rqbg
mexican,106,4,_HxxUvRp-0FMH_RoEzG1TA
mexican,74,4,Gwi51JUxbKT1Eg-C3JrxRQ
mexican,428,3,i0CffTc5rmXjQOqq7g3I6Q
mexican,378,3,NvyOagUcodDPHSDF5Vhbmg
mexican,213,3.5,4rAXH_bl_iJ1BwHp7I3rYg
mexican,46,4.5,PWFK0nvJ23Xkk_B4C5Q4Aw
mexican,145,3.5,6ptX8V8WW_IzhHXLJ4SRAA
mexican,71,4.5,1-QgkACd4atRtc4AOGWz_Q
mexican,72,4.5,-7mvJpV-gmOCT0HFNOhMNA
mexican,142,4,0Y8dv9UHGquFkWlVK7PdjA
mexican,124,4,KhGbD1U51KKcl6frzNDa0A
mexican,239,3.5,vZZK2TY8_oZefgSYbgtYAQ
mexican,245,3.5,xlv_CcDXH1hkG4Wq5mECkQ
mexican,199,3.5,KzJYO3-2k9XJhOHVpXayZQ
mexican,69,4,IE2GLzjRVMSxqmvE_zlq2A
mexican,176,3.5,5fUY5sq00VMPdb1SDJWBug
mexican,379,3,5Ia7a72M6b8ht88mD_E3-A
mexican,134,4,AnAZaBsEuBjYvzaPMTN0oQ
mexican,98,4,AgHjo6NP9VTuAU8jCKFHjw
mexican,161,4,wO9FMvtYqsJoYrnHDASE0A
mexican,94,4,K4eXKHHG-ycydt7jeZTqSw
mexican,56,4.5,dsKRm2jJPfEZvLLehWKhLg
mexican,227,3.5,V7_IQ1ab69JilAlgrSnMXg
mexican,200,3.5,HLPCElXTqPD6JERdnJM_gQ
mexican,183,3.5,Ay38C7i2ziGjjoG9Q6Bo0A
mexican,192,3.5,CaFkfhLxjzPAxS9-G6lNVg
mexican,300,3.5,qr24KgWcZGUhKZIPyVMsNw
mexican,161,3.5,p7MviobRqz5rvdzmsjBdEw
mexican,206,3.5,4yEZo9Ei4NZB8nUCCevKgg
mexican,162,3.5,PqX9bDlDCc6qOZd2vw4tYw
mexican,101,4,2kPGo5wA33eBJj-OzA96tQ
mexican,153,3.5,wAmWk6hQaHjREDVe8z2otA
mexican,101,4,jeWIYbgBho9vBDhc5S1xvg
mexican,94,4,vUzvlghgEgGClsdiwz2Bfw
mexican,71,4.5,XsxnMWdMpVixA7Yyq_vq7Q
mexican,184,3.5,uH45ofFeiz2LYzBBSrj09Q
mexican,179,3.5,ibiATQS8ZsG4XlKSmenB3g
mexican,181,3.5,V5hpSbA41oFAIzvZlv_1vQ
mexican,150,4,6AJwsgXr7YwsqneGVAdgzw
mexican,137,4,7GlG3KPnMMaqPLapBaVS1g
mexican,73,4,iuYUDoWjPcEYVo1Gz3_3uA
mexican,219,3.5,Nj4x1DEPDk2gCxm3h_AkKw
mexican,66,4,snORfbD1AkFlRtlITvS_YQ
mexican,306,3,h7_M3CISwvFVqgLG8xcSbQ
mexican,68,4.5,0tzK7l-DWDpG5UrYKL_mxw
mexican,185,3.5,-pW5tF7cLZqM7BEpxTapkw
mexican,208,3.5,X8Tg6XHKERw-vdWRU4oH3Q
mexican,233,3.5,Sd8cNodYP1fmeJ3BA_sTqw
mexican,201,3.5,7xW-mmylJCNQgYw88Ur89Q
mexican,95,4,UwZtUMsxS-mwWpeZnrO49g
mexican,11,4.5,bWi_lbhtLOo3VfiqYJewQQ
mexican,99,3,AABqAsYdRI9gSyU1gStdxg
mexican,26,4,iUsk8CPoDyoBmwVdU1_9QQ
mexican,47,3,6_diNjI8MJUWDyYT2mjvSA
mexican,46,3.5,7xY3vxBy7yFF5dVAi-6hPQ
mexican,111,2.5,7B7lFbjmXqim9LCpr-jBQg
mexican,91,3,0mUqijlzmRllplcM57sQeg
mexican,59,3.5,4bSYj9nl_mAXIqpA2loIag
mexican,109,4.5,bwvd5ZwBTXdpCwJktU-P8g
mexican,29,4,lnvvEay-dxakpiscM-dZbA
mexican,20,4.5,anBWvFPOce4nl3qLX-H6Rg
mexican,15,4,G92jSUckfs4MhD6bGPyHow
mexican,88,3,oVErTSAtA-DgyKoncr8NkA
mexican,106,3.5,E4wNBoe1PD0pCyF6qr-xbA
mexican,40,3.5,JnOYZqzRBHkEB_mvMXph_g
mexican,46,3.5,VxfrYW5Ha8jMDt3CCudLfg
mexican,26,4,-ZQfIRtViZowsgaBZfsG4Q
mexican,27,3.5,a7QpqI_WDjo6fiedXlKpfQ
mexican,19,4,FcHc4he-LK5dzeOL92MylQ
mexican,78,3,D1zMdl-vHRZHQctWeq3brQ
mexican,28,4,7l0uy47dEHXg2S1lA1s-EQ
mexican,34,3.5,GXK3j99VZK-7JJ0YrtIR0w
mexican,21,4.5,4QVG74AmkmhjE63-gwyWow
mexican,31,4,Po8p45GKZ4JFycI3ZSAwig
mexican,12,5,g2LFwlFjAd9RdGC3zxwkYQ
mexican,36,3.5,uZ6nRdD3_XX51vu3ihYyzw
mexican,19,4.5,mJVO64T1WWzJYvNlbLSQNA
mexican,41,3.5,GsMmzzzGATnAnMP-HmYSqQ
mexican,69,3,EzKvmyYk-7xQZ47Me-NDwg
mexican,22,4,jKUF-ts0Et40ri33NDiMDw
mexican,27,3.5,gQVXiIJxyT03Is4XeZrVbQ
mexican,26,3.5,I8ul3VY9aT17MxJEduuntQ
mexican,23,4.5,b_3yI7FXcIle71lD9Tulww
mexican,24,4,BRqPr7YpcQCu23e5i__Frw
mexican,189,3.5,aIigHZBgXDHXalBZMRHsvg
mexican,31,4,o5fBZCGs2HCkibIxQ2-2ig
mexican,70,3,wflQFYM4PHZM5sfWXl0aOQ
mexican,11,4.5,h6av58AtWYPrMf5V72Kdug
mexican,22,4.5,-SYHh9DWvYuBZxkA4gfzHg
mexican,15,4.5,QlIVC8__DE4R6IRJrf-CVQ
mexican,12,4.5,V7K_-h2EzCjoAWxsHiLXQg
mexican,53,3.5,T30fVIwEeJMvJQm9tikXbA
mexican,25,4,Pda9zJfg0pRABp9krlJh3Q
mexican,36,4,gKJ-rb2di7fPGIuIjF0ylw
