tag,bestAnswer,score
NHoKf98A1Hi8htHEfeptgw,1,5.019248E-1
3hlAeWgSKAnSQ1tg8k8D8g,1,9.999343E-1
yauWDobtVPplAiACo1JuYA,1,9.990296E-1
8soP-zjZsslrb5egCkRDvQ,1,9.994596E-1
-_LtKO0FdpINUMAWMfDOOQ,1,9.994596E-1
80u4xIY1kp_25AUh9BW0Bw,1,9.994596E-1
aM4h2RwyHyngSDehB_qq3g,1,5.019248E-1
L_MGrE-eRwSWaf06ltqXTw,1,8.923141E-1
o5sUOmtzcHAeSWtUuFJ00g,1,8.923141E-1
HY7Hx-z5lq1vAacDwYBfoA,1,9.986352E-1
7cHTm1XExnsbIRiWi8TAaQ,1,9.990296E-1
dOsIIVVfgiDevGZLWaPnTg,1,5.019248E-1
_RVeBqIldnrh757oxL-b7w,1,5.019248E-1
7N3jL-c6jHNsSg2m1Zb-fA,1,9.989262E-1
h1PXV90jW1bXIWVlKiF0NQ,1,9.98741E-1
NqnCmOlPIJ_QBQzvZ28djA,1,8.923141E-1
V4C5SzWmNkgPMjiCfEZ41g,1,5.019248E-1
uVRau5cd-OpqWIA-qsCiJA,1,9.990296E-1
KJNXC2NtxRPeu_nkk1PC4A,1,9.990296E-1
pht3NrQeuKlZpvnZ6Lbsug,1,9.983998E-1
iAW1UTfP8jL_vpwRh93VcA,1,9.990296E-1
va55P895H8qYFBjjEk6LIA,1,5.019248E-1
3rQYiiLz1g29D4qHJEUq4A,1,9.990296E-1
ZkpKRf_AenlKegg2-NSA3g,0,2.537508E-2
fu5f6biOPsvgKYEfPfSZEQ,1,5.019248E-1
RRg3P3NsYzutXn5M6mluxw,0,3.36363E-1
bgKGT3osx4KNjrdva4lYpQ,1,9.986352E-1
4Kv4EVmrQ8TdlSD7MW0wHg,1,5.019248E-1
dZENEWBMFMIbqIBGtlUwsQ,1,9.990296E-1
llzZ19xTIrueN5XBZi4zWg,1,9.98741E-1
dOQjniOt57mI9l9CmrCSJQ,1,9.98741E-1
s9K99sWiITSfmq8VShUFVw,0,3.593619E-1
-mQG7oEHSAMr9dBDrrqI2g,0,3.593619E-1
I8X2NYRYHdWrGrxIHZFJ5A,1,8.923141E-1
P5mFtOSiQmplOj0yVP13PQ,1,8.923141E-1
oSMFe-10TyH40NIXG0Zahw,1,8.923141E-1
nBoOm-TAhRvbcDkHfKOwGg,1,5.019248E-1
OCBvpZwdnTh5rL9vtCkwhw,1,9.986352E-1
l_Td-NFRIdxu7m6pgJUqhQ,0,3.593619E-1
sEShqxRbZuWqjXEVCGMK9g,0,3.593619E-1
f26O6kd8FCWoCXfQUNWJ2g,0,3.593619E-1
iSiOfm9CdUhbS0eDHPHUNA,0,3.593619E-1
5lB2jlIeaEE-xoQ7fKygSw,1,9.989262E-1
NL8nsC9VzhQIAs5yfC2cVQ,1,5.019248E-1
kl8Lw7RD7cSeX55Ad5ab7Q,1,9.989262E-1
DTxsUnrcAQO-OXwwypPZjQ,1,5.019248E-1
CN-ZjeSCht_lOcEsuVSfgA,1,8.923141E-1
5iKAeJ8RVrNGRUNy-355jQ,1,8.923141E-1
yC-GsIbqeQnoVd9LYiOabQ,1,5.019248E-1
ml3ASw5_B5XLnd9kE8xx3g,0,3.593619E-1
x31Xmdw1ekbG-TdD8hT0_w,0,1.76334E-1
iU0McmYWdsnD-NKRUZXhQQ,0,3.017761E-1
0_ONgLkWOmGnjhCecpZPYQ,0,3.593619E-1
KtYEMI-_zy5hoZTBd3i3Tw,0,3.36363E-1
RdETxi25tbocKIcMiW5TxQ,1,9.995358E-1
yKQZqmCbk3EkGC5ajHgEGg,1,9.995358E-1
DOdbSGm9ULZlVz-1-Jjhmg,1,5.398324E-1
V2A9Leycc5_FEpgQC34i7Q,1,9.999343E-1
_nScWpFX3M1K7s30hFEsRw,1,9.999343E-1
HsEmXckXmsRAAEVDFCGYYg,1,9.995358E-1
zSCp9pjEQ_M3LBuPRDo-Bg,1,9.999343E-1
zVLG_O3AQnvQ53PSJ5mTMA,1,9.995358E-1
yV7brOiTLS3Lmwws8e3nXA,1,9.993131E-1
N7pDKAFOR1F_oCVH_Fc7Wg,1,9.999164E-1
nd0uXNXaeaDMuMk4C1GusA,1,5.398324E-1
7USPKYeaAfxl0Ch9j_1l7A,1,9.999343E-1
jG3XHl8Bkw5KEwAI93ciVw,1,5.398324E-1
k1XZsff99d2JyX_jLwCaAA,1,9.999343E-1
Y2I946V78wOdwaUD9chmqg,1,9.999343E-1
EPHhPGDFvnq2ARTBxAikuw,1,5.398324E-1
L9n68f-cdk7RMQvRJvC6bA,1,9.993131E-1
2LFYEpREb8A0gr-rQSrnXA,1,9.999343E-1
guwS_mhhUjOT5d8sYfEluQ,1,9.999343E-1
sMoKKcyUslHmHe0NmCYgfg,1,9.999343E-1
1SgiWHlFN5mp5gNLSGx2Ww,1,5.398324E-1
1TLoaB7SXJZo3W5f4OGm8w,1,9.999343E-1
S8a--JIL9yEaU-D1yucI9Q,1,9.999343E-1
IpiGGEXxz-5QVJpijXVmmA,1,5.398324E-1
8vYGvXF4OyKv2KV0-iIxrA,1,9.993131E-1
7Dm0ramHbk77F4yD115WWg,1,9.999343E-1
gWuHmSQ8G5FiKv-rEogwvA,1,8.923141E-1
t_tWuzMEsoD9GDgAm_0l7g,1,8.923141E-1
Rr55bXbJcfdm4lIf-1f0Qw,1,9.999343E-1
maXkjUEZGWrKF7BFrrUUXQ,1,9.999343E-1
z2VXX7wGl8XZ6_oo9W3koA,1,9.999343E-1
FXDMFBM-rV2s5MHzA33d2g,1,9.994596E-1
CzcZsX0Mvm5G8LOlKRr0WA,1,9.994596E-1
cJfbydHniqWsGL2VHVDHEg,1,9.999343E-1
lPno4CCubHeWXnPnglp8sQ,1,9.999343E-1
uucP1LoFyamFS0qDwgMXbg,1,9.999343E-1
bgMbt6XbOaAu5VNXr5kCdQ,1,9.999343E-1
_R6EjbrynW_LFnmWoRqgww,1,9.994596E-1
uPW_isMEB92IDrX04pLK1g,1,8.923141E-1
YM5AbOOg-TjuHJrQmfd0Hw,1,8.923141E-1
1ckkPS7KtGSu_xXXWKcbvQ,1,9.994596E-1
15svH3HiVDwHMSIlRYpk6A,1,9.993131E-1
jwPAFWZ5B6ctjFqa4_mUSw,1,8.923141E-1
4x4M_p_b8GvLkc4fe00GHA,1,9.994596E-1
MotfuoOFiEmOKOcRCnRhdA,1,9.994596E-1
NhBUzlITbu3rdjm9UEfWsw,1,9.999343E-1
EKY8DwZVWpkgv6IWrepbWg,1,9.994596E-1
9eZrG8nANKuoyGSqdj_gew,1,9.994596E-1
jYhbUh1TV7SCfPxjIhVpcg,1,9.993131E-1
sCC7-hSdCkNPExejZT9BAQ,1,9.994099E-1
NgD-6ogFGc_c4z5_Ur4k2g,1,5.398324E-1
lxNU-aBq0yPwBDx-i89ahA,1,9.994099E-1
BPyt7S9TdcR1u571iacg7g,1,9.995358E-1
9pMhRYYgV7E9L7pzECtJKA,1,9.994099E-1
tIjQyHOubGeKRnx4wSwOeA,1,9.994099E-1
x0k5kFArHLijdY8-NEQ7Xg,1,9.994099E-1
x3NeZ4xToUxVKDoZ32D5tg,1,9.999164E-1
kS2CP48K66yL2TwIhUqy_A,1,9.995358E-1
DZE4ThXa7d0kSXnR3Hb-kg,1,5.398324E-1
HEs6llkn3wIP1ATXeIZQew,1,9.995358E-1
ogEtpbCgxv38PyB3ebivqQ,1,9.999164E-1
SP4bvMvxel_UPdof_er3HA,1,9.999164E-1
PdzL9svqapSqH4o8bF86Pw,1,9.999164E-1
1_pK5aQ47atF50oAKHADhA,1,9.999164E-1
kB3QyyhHFVyhGgp35Rnuew,1,9.995358E-1
ZrdTKStTAo2pchslOev1KQ,1,9.995358E-1
wQjQHZKH_DxwntbSe1QdxQ,1,5.398324E-1
sCHiXF4mZcsiY8_cBHNiqw,1,9.995358E-1
Va_mnsEvBghHXvc7uZIWJQ,1,9.995358E-1
S6r0P0PItA9EYHV1nCiQgg,1,9.999164E-1
7DUPGtHqVZHJ3yIufbWLsg,1,9.995358E-1
CO3lm5309asRY7XG5eXNgg,1,9.999164E-1
3uEkZEAp7biQEtt0S7W1Vg,1,9.995358E-1
_7BGw3YFNOTzP1Www3zB7g,1,9.861493E-1
pgGT9m03pNI15Ag2pAdY1Q,1,9.999164E-1
V2oWqXcoJkgGeIPOaS9eDA,1,9.995358E-1
PEEw2ip9VrmiMBP4b6op_g,1,9.993131E-1
5z7OuOWuZRu6byp2XDKbQw,1,5.398324E-1
XUataECnaOfdo4a87NqEFg,1,9.995358E-1
Nt7vyXyaxnyXpP4NNgrSvw,1,5.398324E-1
QqrEF8_ZQCGi63cL10J5oA,1,9.995358E-1
ZikqL-flwV2XYlKtL2UfmA,1,9.999164E-1
mZALre3ahuetu5X8_uUJew,1,9.999343E-1
ZqOxAKVZEZTa4XS4zthp3Q,1,9.999164E-1
izRJeBfDQYJmd6ibIQ6Mfg,1,9.999164E-1
dGE1Imqoz1vdHa2cjfvO1w,1,9.999343E-1
6NcU2JAznLr9dDHp6GgQyw,1,9.999164E-1
qs5aBgcT2v1BFlW-XqQS0Q,1,9.995358E-1
wm10mMj_41_-l_gRhRH3TA,1,9.999343E-1
YDtIHtfvWd4W36wq6UAjoA,1,9.999164E-1
bFUVp77ApNkACqXvgiekPQ,1,5.398324E-1
m5Whyz8O8jM4DrE808h71g,1,9.995358E-1
hKKDfUPcDX_c-RCWBMOr1w,1,9.999343E-1
3C6c_zqRz_U2AyeN_7LTsg,1,9.995358E-1
FvnExtQHPfz_crDCBTQ1iQ,1,9.999343E-1
XKy4Cy4uNgO7rxhH4yFJQQ,1,9.999343E-1
_z2_1TE_1brlvljiGtJ4mA,1,9.999164E-1
AlfkFxfD-cUBGA3Eq3j0Uw,1,9.999164E-1
iXSuNKKUBIrBX7zUerlQDQ,1,9.999343E-1
pg2NNr7wQeMo5cJoTYPBRQ,1,9.987666E-1
SB4t6vWpxlVQAfCQ3oC1BQ,1,8.923141E-1
_2XWB0vPqUqkWdQuXfWi2w,1,8.923141E-1
sQ_L8O9WMU4apxSTVa9JKg,1,5.019248E-1
sng5ejEyAA22ncDwxdu2lw,1,5.019248E-1
til9hZedX5st86EamUudMA,1,5.019248E-1
ciIoPi0WqaNyB6xkwRKxzA,1,5.019248E-1
o21M4dKM4KQbzGVrlq_3Iw,1,5.019248E-1
jb-Fe1cC3ZARF9xyFvJQYQ,1,5.019248E-1
H0tgZ_2Yuayn18ylu2c3XQ,1,9.999343E-1
HM7Mz6Hpxts58JJP7qELNQ,1,9.999164E-1
aczqK-esIyqhyk7QLqcc1A,1,8.923141E-1
Bft47FX6dorGwlUypMrG2w,1,9.990296E-1
G4Y3yF4UfcCNSj0JFQQVDw,1,5.019248E-1
B0IXsKwCk21hNQffYPJmHA,1,8.923141E-1
dJmC6GmMgX3VLSdaLhcJdg,1,8.923141E-1
h0Z2RZBZbiqS-Yw22WyTaQ,1,5.019248E-1
GVaTZnN7a-DkrK57l7BbGw,1,9.986352E-1
IDEq8v88W58i2QZuNFjl-w,1,5.019248E-1
Pv51B3SzP4OqUbJncEeF1g,1,5.019248E-1
WSesw7dMYKmF3XHqD0K0WQ,1,8.923141E-1
nQfPwIasXCi8NwNKq65vfw,1,9.993131E-1
XgqIDfU6tKPUdRxRG5uDNw,1,9.994596E-1
jzO5HyrTtumHpe-pbUlndQ,1,8.923141E-1
OD1CCNpXwUvXB9P6WkTy9A,1,5.019248E-1
IRRhwACUiMaqkBVAZiCzeg,1,9.990296E-1
T1CRoZ-f-hwrjdkBvt7_kg,1,9.994596E-1
HsEK7jGmzI7KP1e0N_6uQw,1,9.682906E-1
rML0mPoWQHxG8ifHGuI7pQ,0,3.593619E-1
WkN7pVHWEXpHJrIS1ohXUA,1,9.994596E-1
R7MDZP5G374JA1-kaR2CLw,1,9.990296E-1
I2Y3_18dUz0CaSzsx_x7Ag,1,5.019248E-1
qZgRPGUl01ldRuTd6pSOnA,1,8.923141E-1
2-Nuy6YhQcD6GFQHS9EqSw,1,9.990296E-1
JCFEtB6jJXbOMJ7_ZUpD3g,1,5.019248E-1
bVyA5z69287U9B9W88hERg,1,8.923141E-1
yje3Sgcq3SnXBmNuybnQEw,1,9.990296E-1
5faOK0osoS-zdEwT21S-Cg,1,8.923141E-1
JvV8sTgUX6abRQPzb3hLgg,1,5.019248E-1
QHZxlt8nFqycBrxxizwKmA,1,9.990296E-1
D_xGTuIZqh1g6ie9QybcYw,1,9.994596E-1
EgxnURDBkeKXV9rKzHrJLA,1,5.019248E-1
hG1H6NRQvWQkr7OeTFqDSw,1,5.019248E-1
Q7wFlNr4OFU0eCJXcOmopg,1,5.019248E-1
yLcJTiE4n_w4sZwSfMZYZA,1,9.728335E-1
BXoW0AUDE7WZJcY-Vhqlbg,1,9.990296E-1
AKaO-EaJ8EgUnx5EPZ8N4g,1,5.019248E-1
TTwPVEHeSeyFMLF6cik8Lw,1,8.923141E-1
iGIr7N3UlcidQ0FlPBSK4A,1,9.990296E-1
GgVSxkEzFRyAorxuODA1tQ,0,4.998155E-3
UTsBON3O7wIKWupchuhRug,0,4.998155E-3
z-0XNRNvLK1-UOPLakh4HQ,0,9.63661E-3
MeyBDyi-wxPm9ytY9Npalw,1,9.985554E-1
3vpqJK9Oz515AZR-bFW5Ig,1,9.985554E-1
xc5jT9-87-MOyom3d1DWRQ,0,2.735832E-1
QzPaA7e4O7iabpwr99pmiQ,0,9.63661E-3
F3mRjSCTKlA1qj7OiRikiQ,0,9.63661E-3
i9EgpwRQVS8kEcgbyEzOeQ,0,9.63661E-3
0dQ0z5qAqg9CmMmbEDs7rg,0,3.623646E-3
9x95RpLEIDRWG2Y9w4qz4Q,1,9.981187E-1
R1hRLBVYITw5aIkLa58xFQ,0,2.242444E-1
oUfTF9uBy6MyKiONbgkilw,0,9.63661E-3
pzVUUB9bXZMK8KvRLOoUWg,0,2.735832E-1
WI5kC9Ba8QClXq_mslg07A,0,2.735832E-1
shNn0uGXQBD7wEIhbtzeIg,0,9.63661E-3
5YFgQpN3AnlLFG4m5fCvzA,0,2.735832E-1
WYFPMrpRKoBaBPd-yOoiEA,0,2.735832E-1
nNBYKojg6wD3Ov52Et6Omw,0,2.735832E-1
lZRs_xl354EQuL-DqsOM4w,0,2.735832E-1
GYik7iRs1Esz7jkvj4iUZg,0,9.63661E-3
hgoT9kFq-6YtQ1C1z6FK0A,0,9.63661E-3
dgz6m-9WZhahheWVguwfBw,0,9.63661E-3
4SK9aWKC-Qwk-cqS2dWbfw,1,9.637801E-1
HN8BQ7DpnLTrEkEPIap3DA,0,9.63661E-3
isvWkHXd6AqpZ_q-Z_iR-g,1,9.985554E-1
DgFso8KK5MYTIYVmOmaYRA,1,9.533216E-1
GsUOi6XcuMRZ4UT_zfuixQ,0,2.735832E-1
trkn76h8vQeB8kCUgHJyuw,1,9.985554E-1
mt4KWnuakQLhJ6NhgbXqVA,1,9.963109E-1
I8rG7zAwNbBOji-R8MYwcQ,1,9.985554E-1
oL3NzwNMn-e02cxGwvsPcw,1,9.985554E-1
_t0sNRN5yfj1nEopg2bwwg,0,2.735832E-1
vHHVrNOhGDCbqzpYgKcUYw,0,9.63661E-3
yndzCcgUIkGhvTyF4va-Eg,0,3.017761E-1
NH7Ws65ZwlmOosiblfGTRw,0,3.36363E-1
pf_84vrm2-Ir0mVwzK8VNw,0,3.593619E-1
ODpSYoZ8fkaX3UaDzBLhsg,1,9.994596E-1
-PCQyh7uZPBamQYfpI8RBw,1,5.019248E-1
aLnt6DwRxlSm8xD9nuEEmA,1,9.961443E-1
y_bDXn5PffeXZLXM4ZpvzQ,1,9.976094E-1
u_j2PopX_tFfQvrlerjmmA,1,5.019248E-1
LaBJkwwC1lrYtooJQkvh-A,1,9.961443E-1
2KCyOxOM5J9glFSpmLqb9Q,1,5.019248E-1
52tGj_mESixieiWsp4_pOw,0,1.233956E-1
Rta-_ALLo7g9xTUi23pmRw,1,5.019248E-1
beILZHnGvC98CO59aOmo1w,1,9.961443E-1
CPBVjdezPyeBTxW1q6R1Zg,0,3.36363E-1
EXFJUuKdtnf4eV1IF1drWQ,0,3.36363E-1
pKnqJZpCX3xYIURHOnWuig,0,1.233956E-1
WbCZW0OBcakQ9oxsLsw8vg,1,5.019248E-1
AtPhAHLLdmro_p6FP61qtw,0,1.233956E-1
RFiR-vXB46apdqHYr4S57w,0,2.242444E-1
BYIfW55zHJNKzTvMv6hAZA,1,9.963109E-1
SxpRklyvo-VHZwzO2IrpXQ,0,3.017761E-1
ATrDmKiZ-YrAcG3hR7LLgg,1,5.019248E-1
8xIoNFPmYPz94xBioimvQQ,1,9.12252E-1
kNzjRlXzL5XJInDqNwfMgA,1,9.12252E-1
JuP4192zOiVFyPXPuc8EtQ,0,1.233956E-1
VNmSye6SGkwtSijlPnV5YA,0,1.233956E-1
Yf4SjE9tfd1ASaT3xtwYzQ,1,9.953145E-1
PwK_4LPh7yQ2VcIGKNKLNw,0,2.242444E-1
3RuiiqUg8C3HZ-RuvlqtBg,0,1.428554E-2
9tjTiVC2HepvHwEPdc677g,0,2.537508E-2
XtRF6hvdB1kxQ7cntqjOqQ,0,3.623646E-3
S3dtt6qNyYfdF-I4rZTbXw,0,2.242444E-1
35bJdPviyOHhiFHOFStN4Q,0,2.242444E-1
ujKLiI39ie5K_iB-TLaFMg,0,3.017761E-1
KeVQTRyG41doVE3YVsV7Pw,0,3.593619E-1
-K9aoYpCy5_99gojar4nWg,0,3.623646E-3
__XmiV4VwrbVDVHrRzn3oQ,0,1.428554E-2
yqKzYJHASzNlytsMUmyAsw,0,3.017761E-1
_lixxjh89aMAcEhyvQDIiQ,0,2.537508E-2
iPfHMcyE49cxJhoPL9KRzg,0,2.242444E-1
MVNhVKCIqWXUyhwqWMOnYg,0,2.242444E-1
4zvurFltnSNVGTDFxjNyjw,1,9.994596E-1
9JsPac_weBYz-SFMo5dzqQ,0,3.36363E-1
_ztYFP1H6uJmR-9cVLDU5w,0,3.593619E-1
3dZsX3mqbVsLEXPwMYKPsw,1,9.951031E-1
vhzkJobCGQ9cA93k19gbkQ,0,3.36363E-1
Rk6TXh7nINbzJoGtI2C5cA,0,3.593619E-1
O5MN8tijDGzJS8uin9zQ2Q,1,9.994596E-1
NDxfIV_QMyXaj4Oa4azXTg,1,9.976094E-1
9y6UQ2GYKe08-WF_1jTX0A,1,9.994596E-1
XYusVoJKFBU_-LIGYlkZeQ,1,9.961443E-1
HVWlYTXsR9Vx9ZoxJQa2zg,1,9.086376E-1
7hgygLzjMf3YQE6oL1E3Aw,0,3.593619E-1
KDr72efaFAcQXccdA4yoaw,1,9.976094E-1
7-mcmUETyMifs3rbpvCObA,1,9.98741E-1
Fj5RosdsJV24ZT8S6X-nNQ,0,3.017761E-1
fmH4YbvpYdcpaaYOL1g7wg,0,3.36363E-1
w5OkGoc_gcA3EA399aV1Jg,1,5.019248E-1
XNJgKHavBZm47RpudtAn3A,0,3.593619E-1
fNxI--522GxiStC-J3SnTw,1,9.961443E-1
pySuU21NBcNpM0mr3_bggg,1,5.019248E-1
jQD0E2iEhPmNqkEs-3QUwQ,0,3.593619E-1
VvIzNbkl4PDPzutZdxWCJw,1,9.961443E-1
LQvI-JYji1jO5wySb8KZiw,0,3.36363E-1
-GkhPQ0AVLoIAzPGfQ_SaA,1,9.976094E-1
AZXVhEWU2FAqI40b0ZvzfQ,0,3.36363E-1
yVvx0wKmBplFlMd9z10Ytw,1,8.923141E-1
VakC43fJQAT5c6f3rqPlOw,0,3.017761E-1
RxlN-Q5U1J3LpK69VV9Xyw,1,9.990296E-1
lTKwlr9_vWjNDPbt4I7bog,1,5.019248E-1
o5_roJB43PNm0PhhJ-0mXQ,0,3.36363E-1
hswirO2tzhjdopGrjEE3xg,1,9.981187E-1
zy5MD9rhrPaZkCM1d1vmrg,0,3.593619E-1
IZGmct19s3P8oZsHD8M62A,1,9.961443E-1
idPuFfnCBOTckYzVaYpfBA,1,5.019248E-1
VLQrI-Qua7Ok02fAAuwvAA,0,1.233956E-1
ZrhOYpCBzHYxM6jPQLNerQ,0,3.017761E-1
z5z6_y69b_ufy73GZUt7Tg,1,9.951031E-1
VMSO12sjs6W415PSogC7PA,1,5.019248E-1
yPWE_stCrD48WZ-xaxfz_A,1,9.986352E-1
IPObt34MFs_Icr83NE7RFQ,0,3.36363E-1
PPhUz-roOHiIp9vA0rEoIA,1,9.981187E-1
pv_9QjRf45GRd3pMeKmmKw,1,9.976094E-1
uqBBk5o9McSEYQ88CG6yHg,1,9.98741E-1
vnf1WSV7dTmOeOkIJ46hiw,0,3.36363E-1
gHw2LnjgqyJclvlOjISv6g,1,9.98741E-1
3_pn5nxp9NuGv7tJ61Mslw,0,3.36363E-1
nydvJwzkth8lumyqKmCdnQ,0,3.593619E-1
gMgnrr8dJzJJLVH1IbFUZw,1,9.98741E-1
MAjVFhRwxbOsMHLkObzh4Q,0,3.593619E-1
PeLeSgbctqoS_L6g_cvjUw,0,3.36363E-1
vS5WZNErrgWvHtiO3CTmqA,0,1.233956E-1
-MXQI-AjTJViEekzs_5_8A,1,9.961443E-1
SJ6gBwqF219nV6dAZBt93Q,0,3.017761E-1
JFGHmvKmzW_TP6NjdvoWow,0,3.017761E-1
PF9sOfpRWjQGviligM-lww,1,9.963109E-1
XcurvEBQwi0g8Tm72uABlw,0,3.623646E-3
vksCRTDJO6ZrM_JFRxnG9w,0,2.735832E-1
oWmHgBlcY9yNgjUo7mNX4Q,0,2.735832E-1
32nkcoqPk0c1BYuka2enqw,1,9.981641E-1
8mNN98-kejLAJLR9p7_mvQ,0,3.623646E-3
_oB3M47mlg3dJGKKIYkRIA,0,7.412957E-3
sUVRmTS3gwZtdDbjA5TPpA,0,7.412957E-3
eVZGBIWAmQxiTwVYA0pjWA,0,1.282719E-1
-D-ye8DU5KndJ7mqBpKU1g,1,9.637801E-1
QEudjEGzNalNUN2V2dZVJA,1,9.637801E-1
8wYaKJvVrRUaOwqVrVw-jQ,0,2.735832E-1
M1VHR29gMNs3EavDXdE_PA,0,2.735832E-1
5W2j5LFdJoWDOj2efIljUA,1,9.637801E-1
iy1AZhDzBejmG8Uydo7SoA,1,9.985554E-1
K7u5sEQW1LcIJxjpUS1STg,1,9.637801E-1
HDmk_Rhk8iZM5ULL70QsPA,0,1.282719E-1
phEamT8HRnu-RFFoCbJ5Bg,1,9.12252E-1
3Y-beEWD9prfpSZXrQjMPg,1,9.985554E-1
UFRW4RurzgXnn3eeZXLjJQ,0,2.735832E-1
_ZxbRvQDWD3uVu3o9df82A,1,9.637801E-1
EVaeiIE_p0m2LkeG6rhh2g,1,9.637801E-1
CxvXmplrCyvnHIGDrNKRyg,1,9.637801E-1
-DT3bduqJca_u3DGDarUkw,0,7.412957E-3
L1gBXF7Ux5mUmDQ0qpOMkw,0,2.735832E-1
URKDkoIl1s1rIfGOfPe7PA,1,9.981641E-1
6KrznDMeNCMA9wQrr6qwLA,1,9.637801E-1
L02D3DmTwrkap-BaAfIg8g,0,2.735832E-1
UQV4XEaZwIRfi5SLs48sDA,0,2.735832E-1
oiiQ_2cIUTZG-8qTlcwiuA,0,1.233956E-1
hfO1-9BjdSLjqErFT265ug,0,2.735832E-1
cOnQnP9GwyvhQjCJbSz5Fg,0,1.282719E-1
GbBmq42FMVX5dOteBm9mvw,1,9.985554E-1
2FFkYc6LbRanDbOwKumLEw,1,9.985554E-1
AJjQwst3ppWZ9BCfk-tQPA,1,9.985554E-1
RIl9kkzPz530mPoo-_PIgg,0,1.233956E-1
C6AAKuzSw-HrP7G47y47TQ,1,9.985554E-1
TB9jN3Fe-JHjyjYWmIQ_EA,1,9.985554E-1
WtaM26GHmDBiUpVB4lnl2w,1,9.985554E-1
zj8Lq1T8KIC5zwFief15jg,1,9.555641E-1
a0IET3_yCFcO36OqGSsisg,1,9.240508E-1
rp8S7scxOkVVeG7dNneMGQ,1,9.555641E-1
22nKUyCIbpnzR6R3_g1ptQ,1,9.240508E-1
raqwXUBlnc0e8c7CYmxEJQ,1,9.647145E-1
WG639VkTjmK5dzydd1BBJA,1,9.647145E-1
FhXjAc6nKLf414KxYujUHw,1,9.240508E-1
P4hm-IKNMbBbtfWSvPf25A,1,9.240508E-1
-hUvO0C0A-pGZdiSKvjoFw,1,9.240508E-1
VtJd1l64kqUUyWacwK0J2Q,1,9.647145E-1
f8TZ_ctcSwxwW8S69YKnwg,1,9.555641E-1
pGr5QuQU7Ur5GHLvXbT8bw,1,9.555641E-1
5TX0X8w5ssIACU_pnBEq6g,1,9.647145E-1
xQ445GaWVN5Aa3sFX9OoIg,1,9.647145E-1
c3D2ckzacnPtdGIM8tb-_w,1,9.555641E-1
OAqsZMbjv66nOMqlimnYuQ,1,9.647145E-1
jdNdy-MwBtnXoBGC_JVvwQ,1,9.555641E-1
N-rwVhnEtXg8yY_TlB_KZw,1,9.647145E-1
oJ_XSPZFpvIt6rvheSQl7A,1,9.647145E-1
d7Asc4q2ImoPlA_BhfroTQ,1,9.647145E-1
yZJbealagfujEkgesAl2hA,1,9.647145E-1
V-FCEicobl5Su-R7EVJQNA,1,9.647145E-1
QObHX0yR6zd0WfksRDbJTA,0,6.585309E-3
bEXTA_Gwo2oVg4gnFd9fNA,1,9.647145E-1
pk89jzL1RsE9U0thf_z6tw,1,9.647145E-1
IErfGS0DASSJfYU73m0Sqg,1,9.647145E-1
eVk4F9ixl89zyUHJ1G2Aiw,1,9.647145E-1
DoSU8IPq-Py_YV3kYmXPfQ,1,9.647145E-1
yH6t1JWcwkdWG4CS5KPvow,1,9.647145E-1
1ZKbUeFAs0ltSnAYq4ELKw,1,9.555641E-1
ADHX7nBixDPVlq3OXhny0g,1,9.934595E-1
8qSOz7oTPUUCafsMOBBNEQ,1,9.555641E-1
xRiLLXjeM2wOvVTYJH2__A,1,9.555641E-1
KCBfW6sWl9Gx-LvMff08jg,1,9.647145E-1
J0OeDwmh5JBhid0A5GvltA,1,9.647145E-1
5Akss-swwfyoSVeIsDBbvw,0,1.467755E-2
yi6jIxzHo-nbAOG4KWuqcw,1,9.647145E-1
xJm9JJLooQ1Sc7ncM2-JJA,1,9.647145E-1
16ZnHpuaaBt92XWeJHCC5A,1,9.647145E-1
04exhf1PZ79_Km9vHAzvfA,1,9.647145E-1
A2DV-AQIXRYUMu5Ak5mjxg,1,9.555641E-1
yFtOtTd7ncSjFF3QavQ5cA,1,9.647145E-1
WHQpLvxkCK_BMtF8pIShnQ,1,9.647145E-1
FKzpfWUpyupl4q74Jt8fTA,1,9.647145E-1
kqewBLuQDB3euc-s_mRf4A,0,1.467755E-2
Vs8kQ4R381y27AH018gLpg,1,9.647145E-1
9iC39Z1YjZKbrrCANgzBXg,1,9.647145E-1
efYELOeAJ-CjKpzayEfblg,1,9.647145E-1
Z67mgMkN3RfdPEX5mXsyYA,1,9.647145E-1
AHVlPpOkiEl9maijGhar-Q,1,9.647145E-1
FwMyv3CVIxbI6ngodw7s3w,1,9.934595E-1
ejuFKvSfGl0JMZO9yzSXNw,1,9.934595E-1
wTNUUoYUl3gox-gUAZ9bAA,1,9.934595E-1
DI_FoHY84hfzTWwlzF76aw,1,9.647145E-1
0Tvwk0hvgaY0QVIsZGTZKQ,1,9.934595E-1
3qIISjUYn1tbqHXi7nCLXg,1,9.647145E-1
a4WZUTKn90dOkeY38JHNjQ,1,9.647145E-1
lwfCl81r5a0mjxDNxNGC9w,1,9.647145E-1
0-hM-ARw7sLpkyyow_qf6w,0,1.467755E-2
7Oq1UdUHUGZGH_QI6N-0LQ,1,9.647145E-1
ZfyfGGtr7usMlsQP1LdU2g,1,9.647145E-1
XvEz60Y0NbLxooK9AmRU8g,1,9.948484E-1
_N92SH1Zi-Hbxn_bNHFz0Q,1,9.647145E-1
