Cuisine,ReviewCount,Rating,RestaurantID,bestAnswer,score
mexican,70,4.5,qLh8nLAg8UZE-5Cn_ctCLw,1,0.999045
mexican,78,4.5,zNcDCPiUsE5aT6jyaCVtmA,1,0.999045
mexican,96,4.5,yvva7IYpD6J7OfKlCdQrkw,1,0.9994682
mexican,69,4.5,GNdUcCQH-7pnE2gT8Aq6-w,1,0.999045
mexican,375,3.5,cqzTgTxWn-_NJBw6EGPKfw,1,0.914561
mexican,92,4,z3TwiFWdJUvY9tW8QMEseQ,1,0.9995816
mexican,197,3.5,g2uaHoIX1e1Y2E63t6DLrg,1,0.914561
mexican,66,4.5,OsnvNfvVnpjnFklon1s-vg,1,0.999045
mexican,122,3.5,kdBM_FLfYU92BeiRfeCisw,1,0.5655557
mexican,69,4,H08vCdbcP3oy0cBEKqM5KQ,1,0.9992487
mexican,72,4,8ptywurhx5lYbXB0TmjMFQ,1,0.9992487
mexican,537,2.5,TYVIfbcJ3YT4CP1roKMshg,0,0.03767793
mexican,93,4,cy0vBvZu2Eb4XtRFCp8Seg,1,0.9995816
mexican,132,4.5,ipmOYDh9snm3ZUv546MACQ,1,0.9994682
mexican,116,3.5,qXdxckyNMQ_jFz7ZFvAWXg,1,0.5655557
mexican,105,3.5,f7-4kTNeYOhZdtJgXlbqBQ,1,0.5655557
mexican,79,4,MnGdp1pYDP-wK57o2lJcwg,1,0.9992487
mexican,38,4.5,dKI9VFUjQbiFgIRs00C8qw,1,0.9989431
mexican,392,2.5,zBORlLYwMqqJ_GOX6K31mw,0,0.216642
mexican,129,3.5,R4L19kfjFVoJoiRw_nXmqg,1,0.5655557
mexican,116,3.5,hGbfDMM2POAevBXe-H3qgg,1,0.5655557
mexican,41,4.5,_VXlKJEUEoP0wG6ZxruteQ,1,0.9989431
mexican,39,4.5,m8z1eTTetr-JbSM1HU2t6Q,1,0.9989431
mexican,67,4,RNYpDA-Dd9HPEPU0Eo7fhw,1,0.9992487
mexican,116,3.5,UJYLVyqur-3dX9DtUDkzrg,1,0.5655557
mexican,342,2.5,YjAM0lKyc_ysySljDLfH0Q,0,0.216642
mexican,141,3.5,VREXC353INWXdSyTYvt8Lg,1,0.5655557
mexican,45,4.5,jy6AHLVJ7cVJZ4Fl_ds3Qg,1,0.9989431
mexican,54,4.5,hOLv0a65RSb5QvFd0FrYjw,1,0.999045
mexican,32,4.5,lKn-9P_F6cIwT0uL3xDnbw,1,0.9987609
mexican,126,3.5,v7hwkFxrz2pORrT9Fiiovw,1,0.5655557
mexican,172,3,tKpTRuNe7JJD6IYFPVCXNg,1,0.914561
mexican,59,4,tvqtAjAyc7dplVVwhw3VZQ,1,0.9992487
mexican,127,3.5,9vISn2VuyhBgB3C1I6pyvw,1,0.5655557
mexican,46,4,Xod3ODMcVvAgZR_tS8LJVw,1,0.9991685
mexican,190,3,xIi-TO8iDQCy1ZSHe11_Zw,1,0.914561
mexican,35,4.5,a9rBsBs6DFNbsKvAmbq3BA,1,0.9989431
mexican,77,4,hcI6TVxFyVNEPXg3rF1bQw,1,0.9992487
mexican,405,3.5,VOAryQk18GIxwErygoranA,1,0.914561
mexican,194,3,4Fe6J1brxdVHdhFW1iKUlQ,1,0.914561
mexican,43,4.5,DY2wlHlgC5eHITs-d5rT4w,1,0.9989431
mexican,127,3.5,A8qXfx_LBI6fnOhxDmvIOA,1,0.5655557
mexican,147,3.5,rkPpLoJKMUTNmd-uyqfq1g,1,0.5655557
mexican,152,3,v0vKiXBcrTGD3jR-tf8ujA,1,0.5655557
mexican,189,3,sbdRT4UyIYTFrXfCKraAhQ,1,0.914561
mexican,269,4,HOEjrJUwKBxSmQRVSILS8Q,1,0.9999491
mexican,130,3.5,CDHPw3Jb7iFsNOPIDWNhLg,1,0.5655557
mexican,187,3,Cn0aZzeIrulN6N4OF7eMdQ,1,0.914561
mexican,200,3,22hJnIdH-_UryUCvdjCChg,1,0.914561
mexican,186,3,R6cdgEFQwu0vDllP5tEWUQ,1,0.914561
mexican,47,4,E4bvZKVGLolSwNBPjw2JMA,1,0.9991685
mexican,34,4.5,WgAJUrVaMcMtQxsiIc02sQ,1,0.9987609
mexican,42,4,hLXOnp4TB7M0VllhqeqBJQ,1,0.9991685
mexican,145,3.5,vN1CYP0WNSPfdmZAstfdOg,1,0.5655557
mexican,116,3.5,yNDY2nPrmXR0bfUAsIngxA,1,0.5655557
mexican,86,3.5,Q10FeFs1mtNchv1NbNcsLg,1,0.5655557
mexican,84,3.5,WZLhPYaYSFy7M_-Jh1VuNw,0,0.4201658
mexican,32,4,NgkQtIzMjUISyAreyzrtKg,1,0.9990251
mexican,90,3.5,uLWp1QR_W2WJImMnB706hg,1,0.5655557
mexican,43,4.5,yk5SQblgPNqVjlhEA_DPaQ,1,0.9989431
mexican,35,4,J7hRmPAGnOcd2OJsN_eV9g,1,0.9991685
mexican,45,4,8DvAPUI0qP43rY_CD8YYZQ,1,0.9991685
mexican,36,3.5,c6aQNxYlU1IeRrgSIZj6iw,0,0.3956789
mexican,19,4,z8vXi1YUygf80jYHqj8r8A,1,0.9970127
mexican,21,4.5,01QgNCtuW0rZXlwY8dGCrw,1,0.9962051
mexican,28,4.5,l0ZOGV9tohkpfHiZ-3XSRg,1,0.9987609
mexican,68,3.5,DjtjAuN5jWd_ukx0YWUFWw,0,0.4201658
mexican,117,3,iVjmB-Ei6s5oljif0VQxvQ,1,0.5655557
mexican,192,2.5,F76RYME8VeIIJDkVCOe0rg,0,0.216642
mexican,37,4.5,sBP8072dTkHDHyS8MTaZcQ,1,0.9989431
mexican,57,3.5,WyeBhonhjnjzzpuPJ1euvw,0,0.4201658
mexican,35,4,D4tGzWIAM7Z3HNoNxPS2Gw,1,0.9991685
mexican,101,3,Fj9ZANHw4gVd1W7UljnTFw,1,0.5655557
mexican,31,4,ueL0t_7Yu_ev2RrWK9dgDA,1,0.9990251
mexican,36,4,WV4wYPAGb3W69MfBqIZDHg,1,0.9991685
mexican,91,3.5,q676_lJf_DMZGlDRP-9TPw,1,0.5655557
mexican,155,3,EU7d7_D9cQuSWL1iFvFz0A,1,0.5655557
mexican,114,3,QxqN_tZQmkVQ1TjwCpnQUA,1,0.5655557
mexican,253,4,hmx8vUMYJPTbfgN8c7A5LA,1,0.9999491
mexican,28,4.5,bx6z2FgYUxElWDvGyeFKiw,1,0.9987609
mexican,104,3.5,9qOUxAQD6Tasr9TVUlSvdg,1,0.5655557
mexican,420,2,ETiWBqqeYmr_9U4L5CJaig,0,0.216642
mexican,63,3.5,Fp2QuKOu_zCjOxbyCLfnjw,0,0.4201658
mexican,38,4,GuqvwAFpjjz3m3vicbJBTQ,1,0.9991685
mexican,89,3,ENkPMKDMz_c308FB9EXF7A,1,0.5655557
mexican,86,3.5,2ajolU30h6rq66lm-qU1_w,1,0.5655557
mexican,49,4,AUm7If5Cbvy20AnmyxE-xA,1,0.9991685
mexican,100,3,0An2LzS7tOExGWTHCHJy8A,1,0.5655557
mexican,187,3,eTWPn3e-BVBAjXKLDlB84A,1,0.914561
mexican,18,4.5,lf1eKRAy_ybZZrnd41x58g,1,0.9962051
mexican,71,3.5,bVi0Rk_GfkrJJELLXaqEeA,0,0.4201658
mexican,55,3.5,UXIEHwXDbd5IcTfK-m_P-g,0,0.4201658
mexican,80,3,kZghUPIaNqRB74JL-lzHhA,0,0.4201658
mexican,83,3,6k6PRNSLnExNes-iGcu1EA,0,0.4201658
mexican,61,4,EhJO7B2hzHq8NT8iFKoCwg,1,0.9992487
mexican,18,4.5,6eihmCzFJvolelWSW7-VPQ,1,0.9962051
mexican,68,3.5,Ai2mbsb0cYZoMWC3DAAP3Q,0,0.4201658
mexican,22,4.5,Wlj9n6dT13EwteluUBACXA,1,0.9962051
mexican,29,4,2h9uosx5vBHWJR23T0PhqA,1,0.9990251
mexican,55,3.5,PbLGoaIkihF2JPnVRFtxxw,0,0.4201658
mexican,168,3,LghHcDB42fkYx43rVq-O9w,1,0.914561
mexican,70,3.5,QP77bL34-vftZFZZC2N7sQ,0,0.4201658
mexican,137,3.5,_gwi6OqeNiTmWUBf1lcRGw,1,0.5655557
mexican,34,4.5,c921DfWPCxG5qJ687TU6Xw,1,0.9987609
mexican,34,4,9tlYA026rvZ0m6OBUeZX7w,1,0.9990251
mexican,69,4,U02ibutbgrC3uQzEq4w2ww,1,0.9992487
mexican,80,3.5,WJIU2Cu6i6-9n-ZUE5rEQA,0,0.4201658
mexican,100,3.5,X6A6a8hTPd1pZFNZE80TfA,1,0.5655557
mexican,71,4,EZ-ec_6fXPsZiDshbFMnjA,1,0.9992487
mexican,156,3,Up5xjxx_K-OEGAneVzE_UA,1,0.5655557
mexican,65,4,nm7uUS4Qa6xB-VMm1bnbEA,1,0.9992487
mexican,101,3.5,9zLUJSScvExs91YizSTLRQ,1,0.5655557
mexican,173,3,HwDu45zV90Wmprn6sPttCQ,1,0.914561
mexican,92,4,uwUzZf2IQFVb5puJuNd9rA,1,0.9995816
mexican,38,4.5,q3SwWmzxZhfbVmid1LRLWg,1,0.9989431
mexican,92,3.5,mdNall-R8nQb6gYLxWlJMg,1,0.5655557
mexican,160,4,Jh6bSOaw0ftGh9ONiwr7nA,1,0.9995816
mexican,140,3.5,E_oFzRY-7j9T04qHkORCsw,1,0.5655557
mexican,47,4.5,FTze-KoZbdpwIIGzijkeMQ,1,0.9989431
mexican,21,5,cOUYYcrOeManYPyuun_xVg,1,0.9277851
mexican,48,4.5,uOaiLIkwFbOOAc0xoW81XA,1,0.9989431
mexican,271,2.5,sul_ihulQ5VUPNbk9liWqA,0,0.216642
mexican,64,3.5,rKhwtWGawgIXnTVW3Nl3YA,0,0.4201658
mexican,23,4.5,_Pz5L7DGORcaThGB4CWcfg,1,0.9962051
mexican,81,3.5,hRiemFSaUuTuYexm1dvu0g,0,0.4201658
mexican,60,4,skN-mgnOezFQr9YNh5G5TQ,1,0.9992487
mexican,316,3,jgFMmMnwipOBv8jOUQpjRQ,1,0.914561
mexican,63,4,mbypsN1lvR1k__cJMkn51w,1,0.9992487
mexican,31,4.5,9YQAFztjRb1WdEr_kCBVAw,1,0.9987609
mexican,96,3.5,-KTCCg7rHmnzlfqC6HxvVg,1,0.5655557
mexican,105,3.5,eZ0J2lwGdOBZHQKTC5hQYQ,1,0.5655557
mexican,86,3.5,5-PACrYhXSUcji3rX8zu3g,1,0.5655557
mexican,32,4.5,hR1bG0jgd2_Z9Q5L6siTEw,1,0.9987609
mexican,48,4,V-yI80ii8Sau_BOQsDhz-A,1,0.9991685
mexican,71,3.5,xmbBNjDuGEyeQFTkQPHMLQ,0,0.4201658
mexican,119,3.5,sA1BRfKeVivN63XZDInrRw,1,0.5655557
mexican,147,3,DhivGpHqgPy1f1gSXhrvPg,1,0.5655557
mexican,145,3,CVRte0pMwk3Q9QfWsqWGqg,1,0.5655557
mexican,99,3.5,9CHpio1-VqDD3zqAI93sVA,1,0.5655557
mexican,39,4,adr4Cg5A0G1cRoVqw72iDA,1,0.9991685
mexican,106,3.5,KRyzOZnbK-A7NmJM7xn21Q,1,0.5655557
mexican,101,3,juULANORQ2onWkEvSMjlaw,1,0.5655557
mexican,34,4,h1PXV90jW1bXIWVlKiF0NQ,1,0.9990251
mexican,57,4,n-Z4HSwVeiDyA7AotduUNw,1,0.9992487
mexican,155,3,DmLmy-enZs9wOWhFJF3p5A,1,0.5655557
mexican,63,4,tCuPhpmf1PaYe5dmwdq8Ew,1,0.9992487
mexican,50,4,BXtZKlJQ1H5WQf1ewO0HFg,1,0.9991685
mexican,105,3.5,MEmKGwYjjkoibhNd_Tdtbw,1,0.5655557
mexican,237,3.5,rPTtQ-FO_F9tMJDl3m50Bg,1,0.914561
mexican,116,3.5,xN4yKQMzo3PIoQlFamUOLQ,1,0.5655557
mexican,155,3.5,JD5KWviP-TRkTYEvOO12kQ,1,0.5655557
mexican,28,5,jF9hIgD5MvZBXyKvztUtSA,1,0.9752763
mexican,144,3.5,4sHkiQ0qURBjL_gVLQbGPw,1,0.5655557
mexican,91,4,u1KX3yw6L7pg1rbFl_Sx3Q,1,0.9995816
mexican,212,4.5,6Pa3-9piblDJu0l8u84Jhg,1,0.9999353
mexican,55,4.5,98Bm2w9RzNJQZo4U3jSgQQ,1,0.999045
mexican,158,3.5,xWLSJOiN1mMRHmBmHyjAfw,1,0.5655557
mexican,69,4,6Dyvbe04UjeNTh7YbykZ8w,1,0.9992487
mexican,72,4,-Qn5nXGhxWHNePA0dYmPSg,1,0.9992487
mexican,99,4,HfVMTVjgxumjFpUF_T8mqg,1,0.9995816
mexican,306,3,foAYWheDCF9wUyKPuOGYow,1,0.914561
mexican,64,4,Z3wa8EmAr0yfihPZZMLE_A,1,0.9992487
mexican,218,4,4c4Uwb5yUqXJ-inkcDinIg,1,0.9999491
mexican,140,4.5,NKDLr_aBy5WRX8-JR_SGyQ,1,0.9994682
mexican,62,4.5,DGa4PysLx10aRnXqRQ4Cng,1,0.999045
mexican,109,4,tdDBpCB-xA9NqR9dxc6OxQ,1,0.9995816
mexican,154,3.5,oZ9cRTtb0dqDT_KcMdMvoQ,1,0.5655557
mexican,96,4,yGQT6OZ-nNIhTKj32wRlmA,1,0.9995816
mexican,223,3,j9tAoiEsgSS85QV04pY3lQ,1,0.914561
mexican,69,4,z_emTJ2d3kDEe8mz3w-KNw,1,0.9992487
mexican,94,4,NXjCypQNl7tBrdR3gkFqdg,1,0.9995816
mexican,126,3.5,q6EbiaYxlQeWm_5J3EHAdg,1,0.5655557
mexican,163,3.5,vpQuweZbx__MNXqVa9pt8Q,1,0.5655557
mexican,239,3.5,D7w3Nk3H0oDYZSIAaRgYRA,1,0.914561
mexican,203,3.5,XYyIWs-3J4bZRZDfcsMquQ,1,0.914561
mexican,57,4,yl214H_cUd1intjVAeE1Mw,1,0.9992487
mexican,60,4,7CfaiHE11MO2zAiu3w6bsw,1,0.9992487
mexican,36,4,rNldYbdOcJRGmLgD29ZELA,1,0.9991685
mexican,108,3.5,2qFVu5LfZ3Zxc9rHH5o5cA,1,0.5655557
mexican,254,3,UAEQ0J9QmAJWv3vL5HEmeg,1,0.914561
mexican,98,3.5,8CTaeOtqr461Ah5yWcnCPw,1,0.5655557
mexican,145,3.5,Ahx8GsuAGUl8TgqCWP7uXw,1,0.5655557
mexican,281,4,H-EZ1g_3M8oNHctGjnddwQ,1,0.9999491
mexican,48,4,FXgSgiLg6xgOO8zrG51mzg,1,0.9991685
mexican,32,4.5,0Nu2kmbWnfP7GD-NZ5h3fw,1,0.9987609
mexican,244,3,fTyE8UGWb_4Q05fd_H6YPg,1,0.914561
mexican,147,3.5,kwknIGiHza2sjdt-bwPGwQ,1,0.5655557
mexican,142,3.5,BjJKFJkC3V9vXgr30GL3vw,1,0.5655557
mexican,163,3.5,zOvh6sF_85dyfy84PKmB-g,1,0.5655557
mexican,283,3,9OUXhF3r1CVF8jahUanMbg,1,0.914561
mexican,82,4,EycuZuG4mSMdVcweEwC1IQ,1,0.9992487
mexican,66,4,keOMomcnyrJEQvFtfEYadg,1,0.9992487
mexican,84,4,m3C3d47Bh4NJHGXvT6Rqbg,1,0.9992487
mexican,106,4,_HxxUvRp-0FMH_RoEzG1TA,1,0.9995816
mexican,74,4,Gwi51JUxbKT1Eg-C3JrxRQ,1,0.9992487
mexican,428,3,i0CffTc5rmXjQOqq7g3I6Q,1,0.6024562
mexican,378,3,NvyOagUcodDPHSDF5Vhbmg,1,0.914561
mexican,213,3.5,4rAXH_bl_iJ1BwHp7I3rYg,1,0.914561
mexican,46,4.5,PWFK0nvJ23Xkk_B4C5Q4Aw,1,0.9989431
mexican,145,3.5,6ptX8V8WW_IzhHXLJ4SRAA,1,0.5655557
mexican,71,4.5,1-QgkACd4atRtc4AOGWz_Q,1,0.999045
mexican,72,4.5,-7mvJpV-gmOCT0HFNOhMNA,1,0.999045
mexican,142,4,0Y8dv9UHGquFkWlVK7PdjA,1,0.9995816
mexican,124,4,KhGbD1U51KKcl6frzNDa0A,1,0.9995816
mexican,239,3.5,vZZK2TY8_oZefgSYbgtYAQ,1,0.914561
mexican,245,3.5,xlv_CcDXH1hkG4Wq5mECkQ,1,0.914561
mexican,199,3.5,KzJYO3-2k9XJhOHVpXayZQ,1,0.914561
mexican,69,4,IE2GLzjRVMSxqmvE_zlq2A,1,0.9992487
mexican,176,3.5,5fUY5sq00VMPdb1SDJWBug,1,0.914561
mexican,379,3,5Ia7a72M6b8ht88mD_E3-A,1,0.914561
mexican,134,4,AnAZaBsEuBjYvzaPMTN0oQ,1,0.9995816
mexican,98,4,AgHjo6NP9VTuAU8jCKFHjw,1,0.9995816
mexican,161,4,wO9FMvtYqsJoYrnHDASE0A,1,0.9995816
mexican,94,4,K4eXKHHG-ycydt7jeZTqSw,1,0.9995816
mexican,56,4.5,dsKRm2jJPfEZvLLehWKhLg,1,0.999045
mexican,227,3.5,V7_IQ1ab69JilAlgrSnMXg,1,0.914561
mexican,200,3.5,HLPCElXTqPD6JERdnJM_gQ,1,0.914561
mexican,183,3.5,Ay38C7i2ziGjjoG9Q6Bo0A,1,0.914561
mexican,192,3.5,CaFkfhLxjzPAxS9-G6lNVg,1,0.914561
mexican,300,3.5,qr24KgWcZGUhKZIPyVMsNw,1,0.914561
mexican,161,3.5,p7MviobRqz5rvdzmsjBdEw,1,0.5655557
mexican,206,3.5,4yEZo9Ei4NZB8nUCCevKgg,1,0.914561
mexican,162,3.5,PqX9bDlDCc6qOZd2vw4tYw,1,0.5655557
mexican,101,4,2kPGo5wA33eBJj-OzA96tQ,1,0.9995816
mexican,153,3.5,wAmWk6hQaHjREDVe8z2otA,1,0.5655557
mexican,101,4,jeWIYbgBho9vBDhc5S1xvg,1,0.9995816
mexican,94,4,vUzvlghgEgGClsdiwz2Bfw,1,0.9995816
mexican,71,4.5,XsxnMWdMpVixA7Yyq_vq7Q,1,0.999045
mexican,184,3.5,uH45ofFeiz2LYzBBSrj09Q,1,0.914561
mexican,179,3.5,ibiATQS8ZsG4XlKSmenB3g,1,0.914561
mexican,181,3.5,V5hpSbA41oFAIzvZlv_1vQ,1,0.914561
mexican,150,4,6AJwsgXr7YwsqneGVAdgzw,1,0.9995816
mexican,137,4,7GlG3KPnMMaqPLapBaVS1g,1,0.9995816
mexican,73,4,iuYUDoWjPcEYVo1Gz3_3uA,1,0.9992487
mexican,219,3.5,Nj4x1DEPDk2gCxm3h_AkKw,1,0.914561
mexican,66,4,snORfbD1AkFlRtlITvS_YQ,1,0.9992487
mexican,306,3,h7_M3CISwvFVqgLG8xcSbQ,1,0.914561
mexican,68,4.5,0tzK7l-DWDpG5UrYKL_mxw,1,0.999045
mexican,185,3.5,-pW5tF7cLZqM7BEpxTapkw,1,0.914561
mexican,208,3.5,X8Tg6XHKERw-vdWRU4oH3Q,1,0.914561
mexican,233,3.5,Sd8cNodYP1fmeJ3BA_sTqw,1,0.914561
mexican,201,3.5,7xW-mmylJCNQgYw88Ur89Q,1,0.914561
mexican,95,4,UwZtUMsxS-mwWpeZnrO49g,1,0.9995816
mexican,11,4.5,bWi_lbhtLOo3VfiqYJewQQ,1,0.9981484
mexican,99,3,AABqAsYdRI9gSyU1gStdxg,1,0.5655557
mexican,26,4,iUsk8CPoDyoBmwVdU1_9QQ,1,0.9990251
mexican,47,3,6_diNjI8MJUWDyYT2mjvSA,0,0.3956789
mexican,46,3.5,7xY3vxBy7yFF5dVAi-6hPQ,0,0.3956789
mexican,111,2.5,7B7lFbjmXqim9LCpr-jBQg,0,0.03253876
mexican,91,3,0mUqijlzmRllplcM57sQeg,1,0.5655557
mexican,59,3.5,4bSYj9nl_mAXIqpA2loIag,0,0.4201658
mexican,109,4.5,bwvd5ZwBTXdpCwJktU-P8g,1,0.9994682
mexican,29,4,lnvvEay-dxakpiscM-dZbA,1,0.9990251
mexican,20,4.5,anBWvFPOce4nl3qLX-H6Rg,1,0.9962051
mexican,15,4,G92jSUckfs4MhD6bGPyHow,1,0.9970127
mexican,88,3,oVErTSAtA-DgyKoncr8NkA,1,0.5655557
mexican,106,3.5,E4wNBoe1PD0pCyF6qr-xbA,1,0.5655557
mexican,40,3.5,JnOYZqzRBHkEB_mvMXph_g,0,0.3956789
mexican,46,3.5,VxfrYW5Ha8jMDt3CCudLfg,0,0.3956789
mexican,26,4,-ZQfIRtViZowsgaBZfsG4Q,1,0.9990251
mexican,27,3.5,a7QpqI_WDjo6fiedXlKpfQ,0,0.3582857
mexican,19,4,FcHc4he-LK5dzeOL92MylQ,1,0.9970127
mexican,78,3,D1zMdl-vHRZHQctWeq3brQ,0,0.4201658
mexican,28,4,7l0uy47dEHXg2S1lA1s-EQ,1,0.9990251
mexican,34,3.5,GXK3j99VZK-7JJ0YrtIR0w,0,0.3582857
mexican,21,4.5,4QVG74AmkmhjE63-gwyWow,1,0.9962051
mexican,31,4,Po8p45GKZ4JFycI3ZSAwig,1,0.9990251
mexican,12,5,g2LFwlFjAd9RdGC3zxwkYQ,1,0.9634807
mexican,36,3.5,uZ6nRdD3_XX51vu3ihYyzw,0,0.3956789
mexican,19,4.5,mJVO64T1WWzJYvNlbLSQNA,1,0.9962051
mexican,41,3.5,GsMmzzzGATnAnMP-HmYSqQ,0,0.3956789
mexican,69,3,EzKvmyYk-7xQZ47Me-NDwg,0,0.4201658
mexican,22,4,jKUF-ts0Et40ri33NDiMDw,1,0.9970127
mexican,27,3.5,gQVXiIJxyT03Is4XeZrVbQ,0,0.3582857
mexican,26,3.5,I8ul3VY9aT17MxJEduuntQ,0,0.3582857
mexican,23,4.5,b_3yI7FXcIle71lD9Tulww,1,0.9962051
mexican,24,4,BRqPr7YpcQCu23e5i__Frw,1,0.9990251
mexican,189,3.5,aIigHZBgXDHXalBZMRHsvg,1,0.914561
mexican,31,4,o5fBZCGs2HCkibIxQ2-2ig,1,0.9990251
mexican,70,3,wflQFYM4PHZM5sfWXl0aOQ,0,0.4201658
mexican,11,4.5,h6av58AtWYPrMf5V72Kdug,1,0.9981484
mexican,22,4.5,-SYHh9DWvYuBZxkA4gfzHg,1,0.9962051
mexican,15,4.5,QlIVC8__DE4R6IRJrf-CVQ,1,0.9962051
mexican,12,4.5,V7K_-h2EzCjoAWxsHiLXQg,1,0.9981484
mexican,53,3.5,T30fVIwEeJMvJQm9tikXbA,0,0.4201658
mexican,25,4,Pda9zJfg0pRABp9krlJh3Q,1,0.9990251
mexican,36,4,gKJ-rb2di7fPGIuIjF0ylw,1,0.9991685
mexican,64,3,YfU-jCv6Ea87OrL6SIeIUw,0,0.4201658
mexican,26,4,4EGq0GMAJwGIrfhVg4PxVw,1,0.9990251
mexican,26,4,5C380xgCBJ9QEkSnyLCd0w,1,0.9990251
mexican,90,3,rb84INY9Uk1_S4vHCdPXLQ,1,0.5655557
mexican,44,4,qGpDDZKwlkuJNL-OurWivw,1,0.9991685
mexican,167,2.5,qmSBFiAikpyUO3JA8ez1Ow,0,0.216642
mexican,162,3,fiq7MmwYOPuKzDrZEmD6TQ,1,0.5655557
mexican,60,3.5,VoEB81AQajTsatt56aiTLA,0,0.4201658
mexican,66,3.5,QbDy2I6ENbHP-B89tH0sUQ,0,0.4201658
mexican,258,2.5,iV4Qm5DnGChgrnbYG20ASw,0,0.216642
mexican,29,4,fmWPll4-PI4PTx_b_E_-Hw,1,0.9990251
mexican,94,3,WAJr4rYfUyVct2bHLExqaA,1,0.5655557
mexican,62,3.5,PZM0lwv0i0ZRpyzioRU8SA,0,0.4201658
mexican,37,3.5,Jw6nTaia5rdxefvg5tQ9uQ,0,0.3956789
mexican,97,3,8oHCb-XvLpqCQD7En17Fzw,1,0.5655557
mexican,120,3,3_8uwehn3Pie7WC0lfmOqw,1,0.5655557
mexican,53,3.5,AIw_q3kqThesAPHZZ2A85A,0,0.4201658
mexican,112,3,y66xYcgKuEq_D10fCyl8pw,1,0.5655557
mexican,73,3.5,FeSZi6LBCcAIipoSua6dXg,0,0.4201658
mexican,79,3.5,mgl-H8o6Ld4B3Zlrv3_bYA,0,0.4201658
mexican,112,3,8F3LlIYk4-Fn5HBC_1r6Gg,1,0.5655557
mexican,66,3,etceI1Kf9CTAu7VpRqy65Q,0,0.4201658
mexican,27,4,-82ju2_ebCeX3_mCcvTI_Q,1,0.9990251
mexican,47,3.5,2nlk5jyPQw35HGfl9vfbqw,0,0.3956789
mexican,86,3,A0nCLU0qBly0AUm-pvgNXw,1,0.5655557
mexican,451,3.5,jB5fXguSmlX65asSB3KIfQ,1,0.6024562
mexican,29,4,03TL_ZHn2NmNoejTTXTD3g,1,0.9990251
mexican,134,3,2jOmLcfVsSScZCzlCFR4mw,1,0.5655557
mexican,212,2.5,3M6CsWQ_FIAzpxnuqq_eHw,0,0.216642
mexican,101,4,IS8TakHCKVZc-R_-92jo0Q,1,0.9995816
mexican,114,2.5,5j3PQDsOY3st1boi3P2gEA,0,0.03253876
mexican,41,4,MxrjY6myVl8vK0YvCT4r4g,1,0.9991685
mexican,101,3,FwPKY2uds5Wx2sj7fo6vHQ,1,0.5655557
mexican,82,3,MRF4bNFPAyHe2rMS1yZobg,0,0.4201658
mexican,45,3.5,hMZvA0frin8K1dTtRCm9UQ,0,0.3956789
mexican,43,3.5,16bXxf22x14xrzvVWbFeHQ,0,0.3956789
mexican,46,4,iGIBOJw2Z7-n7MHKy-RT5w,1,0.9991685
mexican,83,3,HiO_eEu1kwUDM30YEjoG-g,0,0.4201658
mexican,30,4,RjblkxUBTtzG-tcgFyCofA,1,0.9990251
mexican,19,4.5,ExQfm2tIiqHst798dXbUIw,1,0.9962051
mexican,58,3.5,OM0B1aDTs7uLWuvPikDIVg,0,0.4201658
mexican,24,4,_8ID_2uUGkhOEVUEzNH47A,1,0.9990251
mexican,100,3,_FAzIqlxCYzQ7LhE03ZOVQ,1,0.5655557
mexican,49,3.5,Fdef_OQU2h9cCu9wsDA9tw,0,0.3956789
mexican,78,3,M5uz_XXduI7dVrTK6DzWfA,0,0.4201658
mexican,98,3,wGcBnWVSl1hW9nDWA-0Dzg,1,0.5655557
mexican,62,3,LuCM4SY_aIQc9Foblxz0ug,0,0.4201658
mexican,17,5,X7T2c8sme_b3YQFX38buVA,1,0.9277851
mexican,52,3.5,GKF0TK-aSlPnCFxfvz5v7g,0,0.4201658
mexican,55,3.5,L5ZsbTGT1G52p11pNf0EXg,0,0.4201658
mexican,96,2.5,Lfx2qsOLfv7Lz_hf5RXfLg,0,0.03253876
mexican,42,3,b1YI5HyveAliyFh7Tuiszg,0,0.3956789
mexican,8,5,QDRi3_QRZbqCkrbPoosKWQ,1,0.9634807
mexican,24,3.5,RCvhTT8MQegsFEZAvKLrGA,0,0.3582857
mexican,38,2.5,qOW2fskGqpUlWkbFqlzPbw,0,0.01663474
mexican,25,3,7lyRdXsBq0Xo3G_RSK0q_w,0,0.3582857
mexican,49,3,PuXmsdsI2gqouAGWyhQe7g,0,0.3956789
mexican,40,3,bO8x1Xvtyj4_gUxtX-sjrA,0,0.3956789
mexican,9,4.5,LV_DKhthhOYbZF-nHvzEyQ,1,0.9981484
mexican,9,4,yIZJxyOIMlY_monRsMWyHw,1,0.998543
mexican,17,3.5,0kFP2UiYHoJHx6d9w1ZNhg,0,0.1538631
mexican,9,4.5,TleAd45T6-9TP7FBO19dww,1,0.9981484
mexican,6,5,1RH0vDVLgWrzJ2T0-PGM3w,1,0.9306998
mexican,35,3,UVDCFAjuDFZDHt1vGLl__Q,0,0.3956789
mexican,34,3,kxY3FXKrJvxAIyaS5hx4Gw,0,0.3582857
mexican,7,5,4LtYkIqywyns24DbE02a8g,1,0.9306998
mexican,19,3.5,ht2lc-By8ilj2IQKK4vn1A,0,0.1538631
mexican,14,3.5,rmvjFa7yaIEh6ASQkAHz9w,0,0.1538631
